PlotID,SiteID,BlockID,LAT_WGS84,LONG_WGS84,StudyName,FID,Installation,PLOT,PlantDensityHa,Replicate,Culture,Treatment,ThinTreatment,PlotSizeHa,nd,YearMeas,MonthMeas,AgeMeas,WOODY,FOL,ROOT_FINE,ROOT_COARSE,TOTB,Nha,GEP,ET,Ctrans,Ctrans_H,WOODY_H,FOL_H,ROOT_H,LAI,LAI_H,LAI_TOTAL,FOL_PROD,FOL_PROD_H,FOL_PROD_TOTAL,ROOT_PROD_TOTAL,SI25m,SiteLAT_WGS84,SiteLONG_WGS84,BlockLAT_WGS84,BlockLONG_WGS84,MeasureLength,thin_flag,annual_mortality,ind_removed,ind_removed_prop,WSest_sd,WFest_sd,GEP_sd,ET_sd,Ctrans_sd,WRest_sd,Ctrans_H_sd
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,2,24.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.604286,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,3,24.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.543226,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,4,24.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.415,0.2543181,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,5,24.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.507742,2.757978,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,6,24.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.930333,2.767466,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,7,24.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.396129,2.68719,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,8,24.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.547097,2.541081,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,9,24.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.325333,2.287013,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,10,24.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.067097,1.962564,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,11,24.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.784333,1.089643,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40008,40001,40002,35.9782,-79.0942,DUKEFACE,1001,1,2,0,2,0,CO2F,0,0.2826,-99,2007,12,24.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.560645,0.06145285,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,1,15,81.54,-99,-99,21.72,-99,1842.58,-99,-99,-99,-99,12.76,-99,-99,2.252903,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,2,15.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.152143,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,3,15.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.076129,0.000322581,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,4,15.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.027667,0.7263333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,5,15.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.174839,2.10871,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,6,15.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.515,2.057667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,7,15.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.869677,1.981613,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,8,15.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.969355,1.848065,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,9,15.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.914,1.682,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,10,15.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.883226,1.407097,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,11,15.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.502333,0.444,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1998,12,15.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.17871,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,1,16,92.28,-99,-99,24.02,-99,1842.58,-99,-99,-99,-99,14.18,-99,-99,1.997742,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,2,16.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.936429,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,3,16.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.880645,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,4,16.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.835333,0.007333333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,5,16.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.137419,1.282258,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,6,16.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.565333,1.922333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,7,16.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.232581,1.854194,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,8,16.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.530323,1.763871,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,9,16.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.08,-99,3.289333,1.632667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,10,16.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.161613,1.3,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,11,16.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.774,0.3733333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,1999,12,16.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.492258,0,-99,4.82,1.08,5.9,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,1,17,104.02,-99,-99,26.86,-99,1842.58,-99,-99,-99,-99,16.04,-99,-99,2.334194,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,2,17.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.193448,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,3,17.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.161935,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,4,17.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.094333,0.3406667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,5,17.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.249032,2.350323,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,6,17.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.719333,2.250333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,7,17.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.302581,2.141935,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,8,17.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.699032,1.943548,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,9,17.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.1,-99,3.826,1.672333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,10,17.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.802258,1.236129,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,11,17.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.176333,0.305,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2000,12,17.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.669032,0,-99,5.38,1.1,6.48,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,1,18,112.14,-99,-99,28.92,-99,1842.58,-99,-99,-99,-99,17.64,-99,-99,2.519032,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,2,18.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.47,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,3,18.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.405484,0.000645161,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,4,18.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.357667,0.597,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,5,18.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.616452,2.816774,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,6,18.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.003667,2.744333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,7,18.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.62871,2.670645,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,8,18.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4.008387,2.561935,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,9,18.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.24,-99,3.941333,2.417,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,10,18.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.459355,1.717742,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,11,18.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.792333,0.4343333,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2001,12,18.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.476452,0,-99,4.58,1.24,5.82,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,1,19,118.52,-99,-99,30.2,-99,1842.58,-99,-99,-99,-99,18.48,-99,-99,2.188065,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,2,19.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.013929,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,3,19.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1.936129,0.007096774,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,4,19.25,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.223333,0.9256667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,5,19.33333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.760323,1.579032,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,6,19.41667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.017333,1.514667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,7,19.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.104516,1.460968,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,8,19.58333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.186774,1.405806,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,9,19.66667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.84,-99,3.274333,1.353667,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,10,19.75,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.245806,1.234839,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,11,19.83333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3.107667,0.467,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2002,12,19.91667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.551613,0,-99,4.6,0.84,5.44,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2003,1,20,119.56,-99,-99,30.98,-99,1667.096,-99,-99,-99,-99,20.28,-99,-99,2.362581,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2003,2,20.08333,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.265,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
40009,40001,40003,35.9782,-79.0942,DUKEFACE,1001,1,3,0,1,0,C,0,0.2826,-99,2003,3,20.16667,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2.151935,0,-99,-99,-99,-99,-99,22.5,35.9782,-79.0942,35.9782,-79.0942,-99,0,0,0,0,-99,1,-99,-99,-99,-99,-99
